ΕΞΑΜΗΝΟ, ΜΑΘΗΜΑ, ΚΑΘΗΓΗΤΗΣ, ΤΜΗΜΑ, ΣΧΟΛΙΑ, ΩΡΑ, ΑΙΘΟΥΣΑ, ΗΜΕΡΑ
7, ΜΗΧΑΝΙΚΗ ΜΑΘΗΣΗ, ΤΙΤΣΙΑΣ, Πληροφορικής, -, 15-17, Δ22, Τετάρτη
7, ΟΙΚΟΝΟΜΙΚΑ ΤΩΝ ΔΙΚΤΥΩΝ, ΣΤΑΜΟΥΛΗΣ, Πληροφορικής, -, 11-13, Μ/ΚΟ 606, Τρίτη
7, ΟΙΚΟΝΟΜΙΚΑ ΤΩΝ ΔΙΚΤΥΩΝ, ΣΤΑΜΟΥΛΗΣ, Πληροφορικής, -, 13-15, Μ/ΚΟ 606, Τρίτη
7, ΣΥΣΤΗΜΑΤΑ ΑΝΑΚΤΗΣΗΣ ΠΛΗΡΟΦΟΡΙΩΝ, ΚΑΛΑΜΠΟΥΚΗΣ, Πληροφορικής, -, 11-13, Α32, Δευτέρα
7, ΣΥΣΤΗΜΑΤΑ ΑΝΑΚΤΗΣΗΣ ΠΛΗΡΟΦΟΡΙΩΝ, ΚΑΛΑΜΠΟΥΚΗΣ, Πληροφορικής, -, 11-13, Α32, Πέμπτη
7, ΣΥΣΤΗΜΑΤΑ ΑΝΑΚΤΗΣΗΣ ΠΛΗΡΟΦΟΡΙΩΝ, ΚΑΛΑΜΠΟΥΚΗΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 13-15, CSLAB 2, Παρασκευή
7, ΣΥΣΤΗΜΑΤΑ ΑΝΑΚΤΗΣΗΣ ΠΛΗΡΟΦΟΡΙΩΝ, ΚΑΛΑΜΠΟΥΚΗΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, CSLAB 2, Παρασκευή
7, ΤΕΧΝΟΛΟΓΙΚΗ ΚΑΙΝΟΤΟΜΙΑ ΚΑΙ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Θ. Αποστολόπουλος - Παν. Υπότροφος, Πληροφορικής, -, 11-13, Α25, Τρίτη
7, ΤΕΧΝΟΛΟΓΙΚΗ ΚΑΙΝΟΤΟΜΙΑ ΚΑΙ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Θ. Αποστολόπουλος - Παν. Υπότροφος, Πληροφορικής, -, 13-15, Α32, Πέμπτη
7, ΧΡΟΝΟΛΟΓΙΚΕΣ ΣΕΙΡΕΣ & ΠΡΟΒΛΕΨΕΙΣ, Σ. ΔΗΜΕΛΗ, Πληροφορικής, -, 15-17, Α25, Τρίτη
7, ΧΡΟΝΟΛΟΓΙΚΕΣ ΣΕΙΡΕΣ & ΠΡΟΒΛΕΨΕΙΣ, Σ. ΔΗΜΕΛΗ, Πληροφορικής, -, 15-17, Α25, Τετάρτη
7, ΧΡΟΝΟΛΟΓΙΚΕΣ ΣΕΙΡΕΣ & ΠΡΟΒΛΕΨΕΙΣ, Σ. ΔΗΜΕΛΗ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Α25, Τετάρτη
